vector_id,book_number,chapter_number,book_title,chapter_title,cluster_id,cluster_label,pub_year,cited_year,snippet
23454,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2010,"hematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to  support the combination of collaborative ma"
23455,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2006,"participation in group math discourse (Lave & Wenger, 1991; Sfard, 1998; 2008; Stahl,  2006; Vygotsky, 1930/1978). Vygotsky's notion of the zone of proximal de"
23455,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2006,"participation in group math discourse (Lave & Wenger, 1991; Sfard, 1998; 2008; Stahl,  2006; Vygotsky, 1930/1978). Vygotsky's notion of the zone of proximal d"
23458,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,5,Perspectives and Knowledge Construction Systems,2012,2010,"meetings include  interaction-analysis data sessions (Jordan & Henderson, 1995; Stahl, 2010), in which  the research group collaboratively discusses new data fr"
23458,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,5,Perspectives and Knowledge Construction Systems,2012,2010,"meetings include  interaction-analysis data sessions (Jordan & Henderson, 1995; Stahl, 2010), in which  the research group collaboratively discusses new data f"
23460,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"is of  adjacency pairs and longer sequences (Sacks, 1962/1995; Schegloff, 2007; Stahl, 2009,  Chs. 20, 22, 23, 26; 2011b; Stahl et al., 2011). This approach ser"
23460,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2011,"s (Sacks, 1962/1995; Schegloff, 2007; Stahl, 2009,  Chs. 20, 22, 23, 26; 2011b; Stahl et al., 2011). This approach serves both quantitative  and qualitative ana"
23460,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"sis of  adjacency pairs and longer sequences (Sacks, 1962/1995; Schegloff, 2007; Stahl, 2009,  Chs. 20, 22, 23, 26; 2011b; Stahl et al., 2011). This approach se"
23460,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2011,"es (Sacks, 1962/1995; Schegloff, 2007; Stahl, 2009,  Chs. 20, 22, 23, 26; 2011b; Stahl et al., 2011). This approach serves both quantitative  and qualitative an"
23463,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2008,"theory of math learning through participation in math discourse (Sfard, 2008;  Stahl, 2008b) specifies important mathematical discourse moves, such as  encapsu"
23463,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2008,"e theory of math learning through participation in math discourse (Sfard, 2008;  Stahl, 2008b) specifies important mathematical discourse moves, such as  encaps"
23464,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2011,"p by participants and are applied repeatedly (Medina, Suthers & Vatrapu, 2009;  Stahl, 2011a). These dimensions of significant math discourse are associated wit"
23464,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2009,"y  47  scheme will be validated with acceptable inter-rater reliability, as in (Stahl, 2009, Chs.  22, 23; 2011b).   Discourse-Building Activities  These theori"
23464,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2011,"up by participants and are applied repeatedly (Medina, Suthers & Vatrapu, 2009;  Stahl, 2011a). These dimensions of significant math discourse are associated wi"
23464,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2009,"ry  47  scheme will be validated with acceptable inter-rater reliability, as in (Stahl, 2009, Chs.  22, 23; 2011b).   Discourse-Building Activities  These theor"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2016,"has been considered a classic example of individual intellectual development  (Stahl, 2016). Shifting the focus from individual cognition to group cognition, t"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2009,"of students’ geometrical thinking in the  Virtual Math Teams (VMT) environment (Stahl, 2009). VMT is an open-source,  virtual, collaborative learning setting th"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2013,"he first sustained effort supporting a  collaborative form of dynamic geometry (Stahl, 2013a).   Learning within a dynamic geometry environment (DGE) is indicat"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2016,"h has been considered a classic example of individual intellectual development  (Stahl, 2016). Shifting the focus from individual cognition to group cognition,"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2009,"of students’ geometrical thinking in the  Virtual Math Teams (VMT) environment (Stahl, 2009). VMT is an open-source,  virtual, collaborative learning setting t"
23507,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2013,"the first sustained effort supporting a  collaborative form of dynamic geometry (Stahl, 2013a).   Learning within a dynamic geometry environment (DGE) is indica"
23508,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,", depends on creating theory-based relationships,  in other words dependencies (Stahl, 2013a), among the elements of a figure. Once  relationships are construct"
23508,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"r, depends on creating theory-based relationships,  in other words dependencies (Stahl, 2013a), among the elements of a figure. Once  relationships are construc"
23514,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"cause  created dependencies can correspond to elements of a mathematical proof (Stahl,  2013a). One starts with creating dependencies as if listing the givens i"
23514,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"ecause  created dependencies can correspond to elements of a mathematical proof (Stahl,  2013a). One starts with creating dependencies as if listing the givens"
23515,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"n deduction and construction  (Chazan & Yerulshalmy, 1998; Healy & Jones, 1998; Stahl, 2013a). That is, well-"
23515,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"en deduction and construction  (Chazan & Yerulshalmy, 1998; Healy & Jones, 1998; Stahl, 2013a). That is, well-"
23516,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"n deduction and construction  (Chazan & Yerulshalmy, 1998; Healy & Jones, 1998; Stahl, 2013a). That is, well- designed DGEs may be able to help students to tran"
23516,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"en deduction and construction  (Chazan & Yerulshalmy, 1998; Healy & Jones, 1998; Stahl, 2013a). That is, well- designed DGEs may be able to help students to tra"
23522,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2013,orked on the  tasks of a geometry curriculum for the VMT environment written by Stahl (2013b)  for about a semester. Although the participants had very little f
23524,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"session 3, students worked on Topic 3 of the VMT dynamic-geometry curriculum  (Stahl, 2013b) that involved two tasks:   Task 1: Construct two lines that are pe"
23524,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2013,"n session 3, students worked on Topic 3 of the VMT dynamic-geometry curriculum  (Stahl, 2013b) that involved two tasks:   Task 1: Construct two lines that are p"
23598,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,2,Group Cognition in Dynamic Geometry Learning,2015,2016,"ecessarily    4 In a similar analysis of all eight sessions of the Cereal Team, Stahl (2016) conceptualizes the  development of the group’s mathematical cogniti"
23602,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2013,"s built  to support collaborative learning with a specific geometry curriculum (Stahl, 2013b).  Therefore, in addition to the dynamic geometry component, the cu"
23602,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,4,Virtual Math Teams Project and Online Collaboration,2015,2013,"as built  to support collaborative learning with a specific geometry curriculum (Stahl, 2013b).  Therefore, in addition to the dynamic geometry component, the c"
23605,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,11,Group Cognition in Collaborative Learning,2015,2006,"as the product of group cognition, not simply attributable to one  team member (Stahl, 2006).   Would the findings be applicable for other online groups? Qualit"
23605,13,5,Essays in Collaborative Dynamic Geometry,Tracing the Change in Discourse in a Collaborative Dynamic G,11,Group Cognition in Collaborative Learning,2015,2006,"was the product of group cognition, not simply attributable to one  team member (Stahl, 2006).   Would the findings be applicable for other online groups? Quali"
