vector_id,book_number,chapter_number,book_title,chapter_title,chunk_index,chunk_page,pub_year,cluster_id,cluster_label
13115,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,24,10,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13116,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,25,10,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13117,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,26,10,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13118,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,27,11,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13119,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,28,11,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13120,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,29,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13121,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,30,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13122,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,31,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13123,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,32,13,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13124,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,33,13,2016,7,Group Discourse in Mathematics Problem-Solving
13125,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,34,14,2016,11,Group Cognition in Collaborative Learning
13126,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,35,14,2016,2,Group Cognition in Dynamic Geometry Learning
13127,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,36,14,2016,13,Dynamic Geometry Construction and Drag Testing
13128,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,37,15,2016,2,Group Cognition in Dynamic Geometry Learning
13129,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,38,15,2016,2,Group Cognition in Dynamic Geometry Learning
13130,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,39,15,2016,2,Group Cognition in Dynamic Geometry Learning
13131,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,40,16,2016,7,Group Discourse in Mathematics Problem-Solving
13132,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,41,16,2016,2,Group Cognition in Dynamic Geometry Learning
13133,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,42,17,2016,2,Group Cognition in Dynamic Geometry Learning
13134,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,43,17,2016,2,Group Cognition in Dynamic Geometry Learning
13135,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,44,17,2016,2,Group Cognition in Dynamic Geometry Learning
13136,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,45,18,2016,2,Group Cognition in Dynamic Geometry Learning
13137,6,9,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 6: The Team Constructs Dependencies,46,18,2016,2,Group Cognition in Dynamic Geometry Learning
13172,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,0,1,2016,2,Group Cognition in Dynamic Geometry Learning
13173,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,1,1,2016,13,Dynamic Geometry Construction and Drag Testing
13174,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,2,1,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13175,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,3,2,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13176,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,4,2,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13177,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,5,3,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13178,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,6,3,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13179,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,7,4,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13180,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,8,4,2016,2,Group Cognition in Dynamic Geometry Learning
13181,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,9,5,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13182,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,10,5,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13183,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,11,6,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13184,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,12,6,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13185,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,13,6,2016,2,Group Cognition in Dynamic Geometry Learning
13186,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,14,7,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13187,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,15,7,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13188,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,16,8,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13189,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,17,8,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13190,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,18,9,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13191,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,19,9,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13192,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,20,10,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13193,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,21,10,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13194,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,22,11,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13195,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,23,11,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13196,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,24,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13197,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,25,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13198,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,26,12,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13199,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,27,13,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13200,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,28,13,2016,16,Collaborative Problem-Solving in Dynamic Geometry
13201,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,29,14,2016,2,Group Cognition in Dynamic Geometry Learning
13202,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,30,14,2016,2,Group Cognition in Dynamic Geometry Learning
13203,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,31,15,2016,2,Group Cognition in Dynamic Geometry Learning
13204,6,10,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 7: The Team Uses Transformation Tools,32,15,2016,2,Group Cognition in Dynamic Geometry Learning
13215,6,11,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 8: The Team Develops Mathematical Discourse and Action Practices,0,1,2016,2,Group Cognition in Dynamic Geometry Learning
13216,6,11,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 8: The Team Develops Mathematical Discourse and Action Practices,1,1,2016,2,Group Cognition in Dynamic Geometry Learning
13217,6,11,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 8: The Team Develops Mathematical Discourse and Action Practices,2,1,2016,2,Group Cognition in Dynamic Geometry Learning
13218,6,11,Constructing Dynamic Triangles Together: The Development of Mathematical Group Cognition,Session 8: The Team Develops Mathematical Discourse and Action Practices,3,2,2016,2,Group Cognition in Dynamic Geometry Learning
